StoreId,CompleteStoreName,FoodType,AverageRating,Reviewers,City,HasReviews,RatingForAnalysis
q8iu,Greenwich - Phil Heart Center,Pizza,5.0,3660,Quezon City,True,5.0
q8iv,Gerry's Grill - Robinsons Place Manila,Filipino,5.0,1117,Manila,True,5.0
q8iy,Hocho Japanese Restaurant - Taft,Sushi,4.9,244,Manila,True,4.9
q8jz,Banh Mi Kitchen - SM Pasig,Sandwiches,5.0,922,Pasig City,True,5.0
q8kf,Kuya J Restaurant - Baclaran,Filipino,4.9,1515,Pasay City,True,4.9
q8ku,Manam - Greenhills,Filipino,4.9,1471,San Juan,True,4.9
q8ky,Nanette's Pancit Malabon - Aurora Blvd. Q.C.,Chinese,4.9,285,Quezon City,True,4.9
q8ld,Auntie Anne's - Shangrila Plaza Mall,Bread,5.0,764,Mandaluyong City,True,5.0
q8li,Banh Mi Kitchen - SM Megamall,Sandwiches,5.0,1135,Mandaluyong City,True,5.0
q8lj,Coffee Project - Libis,Coffee,4.9,125,Quezon City,True,4.9
q8lo,Brothers Burger - Filoil Flying V Centre,Burgers,5.0,290,San Juan,True,5.0
q8me,Sushi Nori - ATC,Sushi,5.0,578,Muntinlupa City,True,5.0
q8mi,Hoy Panga! - Katipunan,Seafood,5.0,509,Quezon City,True,5.0
q8mo,Mama's Little Secret Creative Burgers - Cabahug,Burgers,4.8,168,Cebu City,True,4.8
q8nc,Lido Cocina Tsina - UN Avenue,Chinese,4.9,718,Manila,True,4.9
q8nj,Gloria Maris - Eastwood Mall,Chinese,4.9,237,Quezon City,True,4.9
q8nn,Chili's - SM Megamall,American,5.0,1373,Mandaluyong City,True,5.0
q8or,Motorino Napoletana Pizzeria - ATC,Pizza,4.9,333,Muntinlupa City,True,4.9
q8pv,Burst - Primo De Riveria,Filipino,4.9,783,Makati City,True,4.9
q8qf,Main Street - Kapitolyo,Western,5.0,1569,Pasig City,True,5.0
q8qk,Sbarro - Green Mall,Pizza,5.0,1286,Manila,True,5.0
q8qr,Saboten - Serendra,Japanese,5.0,1275,Taguig City,True,5.0
q8qx,Yellow Cab - Mckinley Hill,Pizza,4.9,628,Taguig City,True,4.9
q8r9,Banapple - Circuit Makati,Cakes,5.0,65,Makati City,True,5.0
q8st,Om Indian Kitchen - The Grove,Indian,4.8,675,Pasig City,True,4.8
q8uf,Izakaya Sensu/Chotto Matte - Neo Building,Sushi,4.9,815,Taguig City,True,4.9
q8us,Beiruti Bite Express - Makati,Shawarma,4.9,7610,Makati City,True,4.9
q8uw,Milky Cakes & Sweets - Buhangin,Cakes,4.9,2317,Davao City Davao Del Sur,True,4.9
q8vk,Auntie Anne's - SM North Annex,Bread,5.0,860,Quezon City,True,5.0
q8vq,Chikaan - Abreeza Mall,Filipino,5.0,1420,Davao City Davao Del Sur,True,5.0
q8vz,Plato Wraps - Pasay,Wraps,4.6,98,Pasay City,True,4.6
q8wj,Sushi Nori - SM Megamall,Sushi,5.0,2429,Mandaluyong City,True,5.0
q8wo,BonChon - South Park Alabang,Chicken,5.0,2033,Muntinlupa City,True,5.0
q8xo,The Little Joy Bakery - SM Jazz,Cakes,5.0,1820,Makati City,True,5.0
q8xx,Briquito Silvanas - Ayala,Desserts,5.0,119,Cebu City,True,5.0
q8y4,Paotsin - Robinsons Easymart Tumana,Asian,0.0,0,Marikina,False,
q8zm,8CUTS - MOA,Burgers,5.0,620,Pasay City,True,5.0
q8zs,Coffee Project Black - BGC,Coffee,5.0,623,Manila,True,5.0
q8zx,Seolhwa & The Cook - Festival Mall,Korean,5.0,196,Muntinlupa City,True,5.0
q903,Humba Heaven - Il Corso,Lechon,5.0,169,Cebu City,True,5.0
q9ad,Mang Inasal - Tejeros Makati (OLYMPIA),Chicken,5.0,12274,Makati City,True,5.0
q9aq,Upstairs - Erloom Building,Filipino,4.9,808,Davao City Davao Del Sur,True,4.9
q9ba,The Sandwich Guy - RCBC Plaza,Sandwiches,5.0,1673,Makati City,True,5.0
q9bc,Wendy's - Eastwood,Burgers,5.0,3656,San Juan,True,5.0
q9bj,Mang Inasal - Kalentong,Chicken,5.0,7576,Mandaluyong City,True,5.0
q9bp,Ayan's Italian Diner - Pembo,Pasta,5.0,4201,Makati City,True,5.0
q9bz,Happy Garden Cafe - BGC,Seafood,4.9,393,Taguig City,True,4.9
q9ca,Kuya J Restaurant - Waltermart North Edsa,Filipino,4.9,1148,Quezon City,True,4.9
q9cf,Parmigiano - Uptown,Pizza,4.9,302,Taguig City,True,4.9
q9ck,Motorino Napoletana Pizzeria - Estancia,Pizza,4.9,495,Pasig City,True,4.9
q9cr,Bicester Cafe - Kasambagan,Desserts,4.8,201,Cebu City,True,4.8
q9dl,Caramia Cakes & Gelato - Uptown Mall,Cakes,5.0,1160,Taguig City,True,5.0
q9dt,Sbarro - Robinsons Place Manila,Pizza,5.0,1030,Manila,True,5.0
q9dz,Motorino Napoletana Pizzeria - Podium,Pizza,5.0,640,Mandaluyong City,True,5.0
q9ed,Ineng's Special BBQ - Shaw,Filipino,5.0,883,Mandaluyong City,True,5.0
q9ep,Bigby's - SM Ecoland,American,4.9,409,Davao City Davao Del Sur,True,4.9
q9fa,Din Tai Fung - Megamall,Asian,5.0,3039,Mandaluyong City,True,5.0
q9fq,Tenya Tempura Tendon - Tiendesitas,Japanese,5.0,828,Pasig City,True,5.0
q9g5,McDonald's - Cordova,Fast Food,5.0,3112,Lapu-Lapu City Cebu,True,5.0
q9ga,Ramen Nagi - Alabang Town Center,Ramen,5.0,162,Muntinlupa City,True,5.0
q9gc,Sunahama Noodle Bar - Mabini,Japanese,4.9,409,Davao City Davao Del Sur,True,4.9
q9gd,Wing Zone - SM Megamall,Chicken,5.0,1524,Mandaluyong City,True,5.0
q9hf,99 Ramen - Robinsons Galleria Cebu,Japanese,5.0,361,Cebu City,True,5.0
q9hm,Taters - Robinsons Magnolia,Snacks,5.0,902,Quezon City,True,5.0
q9ho,Big Guys! Pizza - N. Domingo,Pizza,5.0,642,San Juan,True,5.0
q9iu,Sbarro - Fisher Mall,Pizza,5.0,835,Quezon City,True,5.0
q9jx,Big Guys! Pizza - A.H. Lacson Street,Pizza,5.0,1748,Manila,True,5.0
q9jz,Overdoughs - S'Maison,Bread,5.0,108,Pasay City,True,5.0
q9ke,Mrs. Fried Rice - Aguirre,Filipino,5.0,535,Muntinlupa City,True,5.0
q9kh,Greenwich - Gaisano Lapu Lapu,Pizza,5.0,3613,Lapu-Lapu City Cebu,True,5.0
q9ki,Frankie's New York Buffalo Wings - Molito Alabang,Chicken Wings,5.0,917,Muntinlupa City,True,5.0
q9lj,Super Bowl of China - Festival,Chinese,5.0,1004,Muntinlupa City,True,5.0
q9lp,Seouled Out - Leyte,Korean,5.0,7591,Manila,True,5.0
q9me,ATM House of Noodles Panciteria - Paraluman,Filipino,5.0,2637,Marikina,True,5.0
q9mo,Ohayo Japanese Comfort Food - Granada Street,Japanese,5.0,317,Quezon City,True,5.0
q9mx,ChristianiTea - Obrero,Milk Tea,4.9,403,Davao City Davao Del Sur,True,4.9
q9nf,Figaro Coffee - Apex Ayala Terraces Cebu,Coffee,4.5,367,Cebu City,True,4.5
q9oa,Auntie Anne's - Robinson's Manila,Bread,5.0,505,Manila,True,5.0
q9oh,Plato Wraps - Makati (Bel-Air),Wraps,5.0,382,Makati City,True,5.0
q9pa,McDonald's - Agora,Fast Food,4.9,14491,San Juan,True,4.9
q9qv,BonChon - Cash and Carry,Fast Food,5.0,5964,Makati City,True,5.0
q9qy,S&R New York Style Pizza - Ayala the 30th,Pizza,5.0,6536,Pasig City,True,5.0
q9rg,Jollibee - Cebu Basak mactan,Fast Food,5.0,13578,Lapu-Lapu City Cebu,True,5.0
q9tl,BonChon - Araneta Shopwise,Chicken,4.9,5869,Quezon City,True,4.9
q9vl,The Little Joy Bakery - SM North Edsa,Cakes,4.9,1785,Quezon City,True,4.9
q9vo,Boulangerie22 - OLP,Cakes,5.0,4654,Makati City,True,5.0
q9vt,Pancake House - Dela Rosa,American,5.0,655,Makati City,True,5.0
q9w1,Jamaican Nation Inc - San Juan,Fast Food,0.0,0,San Juan,False,
q9wc,McDonald's - Banaue Orthopedics,Fast Food,5.0,6111,Quezon City,True,5.0
q9we,BO's Coffee - D Tuazon,Coffee,5.0,5132,Quezon City,True,5.0
q9wq,Friends & Family - BGC,Filipino,4.9,1128,Taguig City,True,4.9
q9ww,Max's Restaurant - Waltermart Makati,Chicken,5.0,1261,Makati City,True,5.0
q9xe,Dunkin' - 500 Shaw Zentrum,Desserts,5.0,989,Mandaluyong City,True,5.0
q9xf,Chocolat Cakes - Tandang Sora,Cakes,5.0,1410,Quezon City,True,5.0
q9xl,Hanamaruken Ramen - San Juan,Japanese,5.0,595,San Juan,True,5.0
q9ye,BonChon - UN Square,Chicken,5.0,5174,Manila,True,5.0
q9yh,Coffee Project - WCC Shaw,Coffee,4.8,499,Mandaluyong City,True,4.8
q9yi,Army Navy - IT Park,Burgers,4.9,4540,Cebu City,True,4.9
q9ys,Ca Phe Saigon - Marikina,Bread,5.0,651,Marikina,True,5.0
q9zb,Army Navy - UP Technohub,Burgers,5.0,1682,Quezon City,True,5.0
q9zc,Manzoku Japanese Restaurant - Felcris Centrale Mall,Japanese,4.7,296,Davao City Davao Del Sur,True,4.7
q9zg,Hanamaruken Ramen - Alabang Town Center,Japanese,5.0,456,Muntinlupa City,True,5.0
q9zy,Chatime -  Unimart Greenhills,Milk Tea,5.0,1263,San Juan,True,5.0
qa80,Good Days Cafe Coffee and Milktea,Beverages,5.0,40,Davao City Davao Del Sur,True,5.0
qach,ZUS Coffee - SMDC Strip At Shell,Beverages,5.0,235,Pasay City,True,5.0
qacq,Arm's Damascus Grill House - Quirino Highway,Coffee,5.0,110,Quezon City,True,5.0
qak5,ArabianGrillDD,Middle Eastern,4.9,54,Pasay City,True,4.9
qako,Barista Bubble Tea Shop - Sikatuna Street,Milk Tea,4.7,81,Cebu City,True,4.7
qase,77 Milk Tea Shop - Capitol Site,Milk Tea,5.0,76,Cebu City,True,5.0
qatq,Ton's Cafe - Pajo,Coffee,5.0,27,Lapu-Lapu City Cebu,True,5.0
qay0,Go Gourmand - Malate,Silog,4.2,20,Manila,True,4.2
qb0h,Mr. Dagupeño - Guinhawa,Seafood,5.0,149,Malolos Bulacan,True,5.0
qb3u,Andres Bar and Restaurant,Filipino,0.0,0,Taguig City,False,
qb56,Sushi Shokunin - The Ignacia Place,Sushi,5.0,61,Quezon City,True,5.0
qb7w,Shinomiya Japanese Restaurant - Westgate Center,Japanese,5.0,54,Muntinlupa City,True,5.0
qb85,Lemonest- Cebu 1Nito Tower,Beverages,5.0,170,Cebu City,True,5.0
qbkl,Crying Tiger - Mother Ignacia,Chicken Wings,0.0,0,Quezon City,False,
qblw,Jinsei Japanese Restaurant - Winford Resort and Casino,Ramen,0.0,0,Manila,False,
qbm0,Potato Corner - Capitol Park,Fries,0.0,0,Malolos Bulacan,False,
qbup,Great Greens: Salads & Grains - Manila,Salads,5.0,1441,Manila,True,5.0
qbuw,FMA Biryani King - Divisoria 2,Biryani,0.0,0,Manila,False,
qbw8,Best Bites Boneless Fried Chicken - Evangelista,Chicken,0.0,0,Makati City,False,
qbxa,Zentea - Amado Tapuac,Milk Tea,5.0,131,Dagupan Pangasinan,True,5.0
qc99,Bulaluhan sa Espana - Espana Boulevard,Filipino,4.9,4927,Manila,True,4.9
qcet,David's Tea House Express - Mezza II,Chinese,4.9,41,Manila,True,4.9
qcgr,Muscafe Fusion - Padre Gomez Street,Coffee,0.0,0,Davao City Davao Del Sur,False,
qcmk,Coffee Brewtherhood - Arzo Hotel Manila,Coffee,0.0,0,Manila,False,
qcry,NATSU - Makati,Coffee,0.0,0,Makati City,False,
qcsn,Mood & Bites Cafe - Putatan,Coffee,0.0,0,Muntinlupa City,False,
qcv4,Kofee Manila - Pasay Branch,Coffee,4.7,11,Pasay City,True,4.7
qcyd,Donna Ice Cream - Purok 8A Tacunan,Ice Cream,5.0,29,Davao City Davao Del Sur,True,5.0
qcys,Chambee Milktea - Lifehomes,Milk Tea,4.9,184,Pasig City,True,4.9
qd42,Kambingan Bulaloan - Ecoland Drive,Filipino,4.4,27,Davao City Davao Del Sur,True,4.4
qd46,Express Party Tray - Quezon City,Sisig,0.0,0,Quezon City,False,
qd71,Albie’s Cafe,Ulam,0.0,0,Koronadal South Cotabato,False,
qd98,MAKI FEAST- 238 Shoe Ave,Japanese,0.0,0,Marikina,False,
qdll,B1T1 Takeway Coffee - Victory Pasay Mall,Coffee,0.0,0,Pasay City,False,
qdod,PHILNESS - EP Housing,Fruit Shake,5.0,139,Taguig City,True,5.0
qdqa,Claypot Rice Noodle Inc - PBCom Tower,Noodles,4.9,67,Makati City,True,4.9
qdtp,Mang Domeng's Bibingka - Puregold Ayala Malls Marikina,Desserts,5.0,46,Marikina,True,5.0
qdwh,Kalipay Café,Unknown,0.0,0,Koronadal South Cotabato,False,
qdym,Hen Lin - Greenhills Promenade,Chinese,4.9,48,San Juan,True,4.9
qdyn,Mr. Mediterranean - Pasay,Shawarma,4.6,223,Pasay City,True,4.6
qdzm,Caramia - Greenhills Mall,Cakes,0.0,0,San Juan,False,
qe0l,Mixue Ice Cream & Tea - EDSA C Muñoz,Milk Tea,5.0,200,Quezon City,True,5.0
qe1s,19 Nineteen Degrees - SM City North EDSA The Block,Wraps,5.0,319,Quezon City,True,5.0
qe85,Rita's - SM Fairview,Ice Cream,0.0,0,Quezon City,False,
qe8s,Zentea - Pablo Ocampo Sr. Ext. - Makati,Milk Tea,5.0,116,Makati City,True,5.0
qeb4,Sak-Yant Thai Food Express - Malate,Thai,4.9,132,Manila,True,4.9
qeb6,Gelato by Chef Miko - Greenhills,Ice Cream,0.0,0,San Juan,False,
qedl,MaisieLogan - Cebu South Road,Filipino,4.9,180,Cebu City,True,4.9
qegy,Sizzlin' Steak - Maria Orosa,American,0.0,0,Manila,False,
qeql,DODO-HOKKAIDO CHEESE CAKE - Makati,Cakes,4.9,530,Makati City,True,4.9
qerr,Nisu Ramen- Quezon City,Ramen,2.8,19,Quezon City,True,2.8
qeuw,Dolora’s Hauz Of Pancit Malabon - Pedro Gil,Pancit,5.0,463,Manila,True,5.0
qeuz,Binalot - RCBC,Filipino,4.9,619,Makati City,True,4.9
qewk,Yi Fang Taiwan Fruit Tea - Alabang Town Center,Milk Tea,5.0,68,Muntinlupa City,True,5.0
qexa,GUSTOKA LOW ACID COFFEE - Century Plaza,Coffee,5.0,79,Cebu City,True,5.0
qf3d,Mango on the Go - Robinsons Novaliches,Fruit Shake,5.0,66,Quezon City,True,5.0
qf6s,King Sisig Express - Libertad Tramo Pasay,Sisig,4.8,136,Pasay City,True,4.8
qf88,Bakmi Nyonya - Assembly Grounds,Asian,5.0,28,Makati City,True,5.0
qfd0,BO SONG VIETNAMESE RESTAURANT - Coral Way,Chicken,0.0,0,Pasay City,False,
qffy,Sulit Shawarma! - Pasay,Shawarma,4.6,430,Pasay City,True,4.6
qfih,Ribshack - SM Hypermarket Lapu-Lapu,Fast Food,5.0,3207,Lapu-Lapu City Cebu,True,5.0
qfka,Cochi Loco Tacos & Kitchen - Pinagkaisahan,Wraps,4.6,12,Makati City,True,4.6
qflp,Cafe JangGeum - MET Live,Coffee,5.0,13,Pasay City,True,5.0
qflv,Chicken United - Katipunan Avenue,Chicken,0.0,0,Quezon City,False,
qfms,Mr. Liempo - Sambag 1,Liempo,5.0,46,Cebu City,True,5.0
qfny,T.F.F - Tarsier Fried Food - Robinsons Metro east,Fast Food,5.0,10,Pasig City,True,5.0
qfqv,Max Mango - West Rembo Taguig,Beverages,5.0,105,Taguig City,True,5.0
qfuy,Bulalo World - Paco Mall,Filipino,0.0,0,Manila,False,
qfv1,Cabalen - Ayala Malls Feliz,Filipino,5.0,76,Marikina,True,5.0
qfw7,Big Boks - C Palanca,Chicken,0.0,0,Makati City,False,
qfwp,Jon Lourence House of Lechon - Poblacion Pardo,Lechon,0.0,0,Cebu City,False,
qfyw,Casa Crawford: Modern Mexican Kitchen - Makati,Rice Bowl,5.0,1005,Makati City,True,5.0
qg18,Mr. Moussetache Milk Tea House - Bangkal,Milk Tea,4.8,42,Davao City Davao Del Sur,True,4.8
qgbj,Five Star Chicken - Villaruel Street Pasay,Chicken,0.0,0,Pasay City,False,
qgev,Saigi - Vernida IV Bldg.,Japanese,4.9,45,Makati City,True,4.9
qgha,BENTO - GO - Jaena,Rice Bowl,5.0,25,Pasig City,True,5.0
qgyw,Chimmy - Unimart Capitol Commons,Milk Tea,0.0,0,Pasig City,False,
qh2a,Menya Kokoro - The Podium,Japanese,5.0,29,Mandaluyong City,True,5.0
qh5x,Anthony's Cafe - Mabolo,Coffee,5.0,121,Cebu City,True,5.0
qhe1,Ohayo Japanese Comfort Food - Banawe Avenue,Japanese,5.0,168,Quezon City,True,5.0
qhml,Blessed Bhiestro - Fairview,Italian,5.0,176,Quezon City,True,5.0
qhpu,Bang Bang Special Crispy Bangus - Lanang,Fish,5.0,229,Davao City Davao Del Sur,True,5.0
qhs3,Dichi's Cafe - Matimpiin Street,Coffee,0.0,0,Quezon City,False,
qhui,22nd Cafe + Bakery,Coffee,0.0,0,Quezon City,False,
qhum,D' Original Pares - Quirino Highway,Filipino,5.0,1131,Quezon City,True,5.0
qi5y,Coffee Dream Plus - SM City Cebu,Coffee,0.0,0,Cebu City,False,
qi67,Booba Milk Tea - Tandang Sora,Milk Tea,0.0,0,Quezon City,False,
qic1,Naki Tako - Pusok,Japanese,2.7,10,Lapu-Lapu City Cebu,True,2.7
qiit,House of Döner - Poblacion,Wraps,5.0,48,Makati City,True,5.0
qikp,The Original Boat Noodle - SM North,Thai,4.9,55,Quezon City,True,4.9
qiuk,Pure Nectar - MQI Building,Fruit Shake,0.0,0,Quezon City,False,
qixx,Samgyupsalamat - Cebu It Park,BBQ,5.0,68,Cebu City,True,5.0
qj15,Yukimaru Modern Izakaya - Axis Vibo Place,Sushi,4.9,120,Cebu City,True,4.9
qj5g,Aligato Carinderia - Makati,Japanese,5.0,15,Makati City,True,5.0
qj9q,Buffalo's Wings N' Things - Venice Grand Canal,Chicken Wings,0.0,0,Taguig City,False,
qja8,Wingfinity & Beyond - SM North EDSA,Chicken Wings,5.0,41,Quezon City,True,5.0
qjdh,Mo' Cookies - Mall of Asia,Desserts,5.0,18,Pasay City,True,5.0
qjfx,Angel's Pizza - Marikina,Pizza,5.0,121,Marikina,True,5.0
qjks,Nikkei Robata - Newport Mall,Japanese,4.8,14,Pasay City,True,4.8
qjmv,Balai Pandesal - New Manila,Bread,5.0,69,San Juan,True,5.0
qjud,VIVA Cafe - Araneta,Fried Chicken,0.0,0,Quezon City,False,
qjwm,Tara Wings - Longos,Chicken Wings,5.0,300,Malolos Bulacan,True,5.0
qkar,Best Bites Boneless Fried Chicken - Chino Roces Oriental Garden,Chicken,4.6,13,Makati City,True,4.6
qkfn,I Love Milktea - Caniogan,Milk Tea,5.0,318,Pasig City,True,5.0
qkgt,Potato Giant - Dagupan Junction,Filipino,0.0,0,Dagupan Pangasinan,False,
qkh4,Nic's - Park Terraces,Rice Bowl,0.0,0,Makati City,False,
qki2,K Ramyeon Station - Anonas LRT City Center,Korean,4.8,48,Quezon City,True,4.8
qki9,Balamban Liempo - Valencia,Liempo,4.9,189,Valencia Bukidnon,True,4.9
qkjw,The HQ - Pelaez Street,Coffee,5.0,61,Cebu City,True,5.0
qkjy,Fat Boy's Pizza Pasta - Victory Central Mall Monumento,Pizza,4.9,203,Mandaluyong City,True,4.9
qkmi,Dencio's - Westgate,Filipino,0.0,0,Muntinlupa City,False,
qkmm,"Wildflour Rotisserie Chicken - Rada, Legazpi Village",Chicken,0.0,0,Makati City,False,
qkq0,Zark's Burgers - Pearl Drive,American,5.0,666,Quezon City,True,5.0
qkrw,Manam - Lucky Chinatown,Filipino,5.0,217,Manila,True,5.0
qkvm,Jaedjay Food and Beverage - Leon Guinto Street,Snacks,0.0,0,Manila,False,
qldk,Fish & Co - ATC,American,0.0,0,Muntinlupa City,False,
qlg3,XO 46 Heritage Bistro - Century Mall,Filipino,0.0,0,Makati City,False,
qljm,Halohalo Lovers - Lacson Street,Halo-Halo,4.9,49,Davao City Davao Del Sur,True,4.9
qlmb,Kuya J Restaurant - SM Dagupan,Filipino,4.8,167,Dagupan Pangasinan,True,4.8
qloh,Bee Cafe & Co-working Space Corp - S Cabahug Street,Coffee,4.3,24,Cebu City,True,4.3
qltz,Mang Inasal	- Robinsons Valencia,Chicken,5.0,1042,Valencia Bukidnon,True,5.0
qlyv,Twelve Labors - The Alley,Beverages,0.0,0,Makati City,False,
qm04,Out of Nowhere Kitchen - SM Lanang,Filipino,5.0,13,Davao City Davao Del Sur,True,5.0
qm1p,Prince Buffalo - Sta. Mesa,Chicken,5.0,165,Manila,True,5.0
qm48,Tim Hortons - River Grove Lifestyle Center,Coffee,5.0,1003,Dagupan Pangasinan,True,5.0
qm4q,Taytayan Pinoy Restaurant,Filipino,0.0,0,Lapu-Lapu City Cebu,False,
qmci,Peppers Pizza - Marikina,Pizza,5.0,363,Marikina,True,5.0
qmd1,Lerma’s Barbecue,Filipino,0.0,0,Marikina,False,
qmgk,Starbucks - MacArthur Highway,Coffee,5.0,2676,Malolos Bulacan,True,5.0
qmii,P I F F Tea Station - Ipil Street,Milk Tea,0.0,0,Taguig City,False,
qmm1,Eataewon - Robinsons Ermita,Korean,5.0,80,Manila,True,5.0
qmmk,Corndog 28 - Lucky Chinatown Mall,Corndogs,5.0,469,Manila,True,5.0
qmns,Al Bacchio by Bizu - Legazpi Village,Pizza,0.0,0,Makati City,False,
qmvq,Taiwan Noodles,Rice Bowl,4.9,15,Makati City,True,4.9
qmvq,Yummy Ducklings,Rice Bowl,5.0,12,Makati City,True,5.0
qmx9,Lawson Cup & Go - 1210 Acacia,Coffee,4.7,19,Muntinlupa City,True,4.7
qn0n,Kenny Rogers Roasters - One Ayala,Chicken,5.0,133,Makati City,True,5.0
qn1r,Peri-Peri Charcoal Chicken & Sauce Bar - Mindanao Ave.,Chicken,5.0,503,Quezon City,True,5.0
qn3k,Uncle Roger's Special Food Products- North 8 Talamban,Asian,4.7,110,Cebu City,True,4.7
qn4n,Marugame Udon - SM City Cebu,Japanese,5.0,267,Cebu City,True,5.0
qn5l,Kwikk Bytes,Rice Bowl,0.0,0,Manila,False,
qn81,El Pollo Loco - Eastwood,American,0.0,0,Quezon City,False,
qna6,Ramenia Ramen - Sampaguita Avenue,Ramen,0.0,0,Quezon City,False,
qndm,Tomodachi Ramen House - Blas Ople Diversion Road,Japanese,5.0,389,Malolos Bulacan,True,5.0
qnfi,Yoyogi Yogurt - Theatre Mall,Ice Cream,0.0,0,San Juan,False,
qniz,Chooks to Go - Don Antonio QC 2,Chicken,5.0,214,Quezon City,True,5.0
qnke,Black Scoop Cafe - Greenhills,Milk Tea,5.0,256,San Juan,True,5.0
qnqy,Watami - Glorietta,Japanese,0.0,0,Makati City,False,
qnqz,Just Juice Lemonade - Marikina,Beverages,0.0,0,Marikina,False,
qnr3,Chooks To Go - Blumentritt Sta Cruz,Chicken,5.0,128,Manila,True,5.0
qns5,Yanzi by Lido Cocina Tsina - Banawe Street,Rice Dishes,5.0,80,Quezon City,True,5.0
qnu2,Oh Mango - Unlad Condominuim,Desserts,5.0,3040,Manila,True,5.0
qnuv,Korean J Grill and Restaurant - Tomas Morato,Korean,0.0,0,Quezon City,False,
qo22,8TEARY FOOD AND BEVERAGE HOUSE - STA MARIA STREET,Rice Bowl,0.0,0,Manila,False,
qo5y,Cheers Minimart and Food - The Marketplace Shopping Mall,Rice Dishes,0.0,0,Mandaluyong City,False,
qof9,Tagaytay Bulalo Specials - Libertad Tramo Pasay,Bulalo,4.9,50,Pasay City,True,4.9
qoha,Daily Lemon - Island Centre Mall,Fruit Shake,0.0,0,Lapu-Lapu City Cebu,False,
qoie,Propaganda Vietnamese Bistro - Molito,Asian,0.0,0,Muntinlupa City,False,
qoj9,Italianni's - Mall of Asia,Italian,0.0,0,Pasay City,False,
qojj,POPS Wings and Ribs - Bagong Ilog Pasig,Silog,0.0,0,Pasig City,False,
qor8,Puesto Neighborhood Cafe - Rockville Avenue,Coffee,5.0,219,Quezon City,True,5.0
qow4,Terra Mango - San Miguel Panacan,Beverages,0.0,0,Davao City Davao Del Sur,False,
qoxx,Chixx Pastilan - Lanang,Asian,0.0,0,Davao City Davao Del Sur,False,
qp2v,Eomma's Korean Fried Chickin - BGC,Fried Chicken,4.9,351,Taguig City,True,4.9
qp6w,24 Chicken - West Drive Commercial Center,Fried Chicken,5.0,4998,Marikina,True,5.0
qpdr,Candid Coffee - BGC,Coffee,5.0,56,Taguig City,True,5.0
qpex,Hallo Mango Bingsu PH - Guadalupe Commercial Complex,Desserts,0.0,0,Makati City,False,
qpf7,Kuya Ed's Manok Natin To - Socorro Murphy,Filipino,0.0,0,Quezon City,False,
qpfu,The Manhattan Bar by Central Park Diner - Madison 101 Hotel + Tower,American,4.9,81,Quezon City,True,4.9
qpgk,Kuya J’s Boneless Lechon House - San Pedro Street,Lechon,5.0,98,Ormoc Leyte,True,5.0
qpi7,Ooh Cha - Robinsons Metroeast,Beverages,0.0,0,Pasig City,False,
qpua,LunchFree Kitchen,Chicken,5.0,121,Taguig City,True,5.0
qq2h,Tendon Akimitsu - Robinsons Manila,Japanese,0.0,0,Manila,False,
qq3m,Golden Noodle House - Farmers,Asian,0.0,0,Quezon City,False,
qq9k,J.CO Donuts & Coffee - Blue Bay Walk,Donut,5.0,2209,Pasay City,True,5.0
qqea,ZenTea - Maginhawa Street,Milk Tea,5.0,94,Quezon City,True,5.0
qqj4,Bunado's Lechon - Gorordo Avenue,Lechon,5.0,6174,Cebu City,True,5.0
qqj7,Bistro Bowlstar - Roosevelt QC,Sisig,0.0,0,Quezon City,False,
qqlh,Tamp Cafe & Co. - R Arcenas Street,Unknown,5.0,432,Cebu City,True,5.0
qqt0,Macao Imperial Tea - SM East Ortigas,Beverages,5.0,401,Pasig City,True,5.0
qqt5,Treasures of Region 12 Trade Expo - Glorietta,Snacks,0.0,0,Makati City,False,
qqtx,Unnie K-Corndog - Koronadal,Snacks,5.0,63,Koronadal South Cotabato,True,5.0
qqvs,Gino's Brick Oven Pizza - Serendra,Pizza,5.0,783,Taguig City,True,5.0
qqw5,The Hungry Bar - Mandaluyong,Burgers,0.0,0,Mandaluyong City,False,
qr15,Home  Plate - Grace Mall,Filipino,0.0,0,Taguig City,False,
qrdi,Georgie's Grill House - Southwestern University Aznar Coliseum,Chicken,0.0,0,Cebu City,False,
qria,Cup Of Joy - Narra St,Coffee,0.0,0,Davao City Davao Del Sur,False,
qrka,Mylk Tea - Perez Boulevard,Desserts,4.9,645,Dagupan Pangasinan,True,4.9
qrlk,Blessed Bhiestro - BGC,Pasta,5.0,276,Taguig City,True,5.0
qrm9,Coffee Spot - Mango Avenue,Unknown,0.0,0,Cebu City,False,
qroe,Tapsilogan Ni Awe - North Fairview,Filipino,4.9,58,Quezon City,True,4.9
qs09,Dkpress - Alfonso Street,Filipino,0.0,0,Pasig City,False,
qs34,Baliwag Lechon Manok at Liempo - Life Homes Subdivision,Chicken,5.0,211,Pasig City,True,5.0
qs4b,RJ-BEN's Pizza - Kilometer 5,Pizza,4.9,119,Davao City Davao Del Sur,True,4.9
qs4k,Jailourd's Hab-Hub Eatery - Obrero,Filipino,5.0,753,Davao City Davao Del Sur,True,5.0
qs75,ChaTraMue - SM City North EDSA,Beverages,0.0,0,Quezon City,False,
